date,n_articles,avg_negative,avg_neutral,avg_positive,close,next_close,next_day_pct,direction
2021-10-13,24,0.1259,0.6459,0.2282,137.56,140.34,2.0225,UP
2021-10-14,28,0.2529,0.6163,0.1308,140.34,141.39,0.7513,UP
2021-10-15,21,0.1124,0.6681,0.2195,141.39,143.06,1.1806,UP
2021-10-18,7,0.1967,0.6834,0.1199,143.06,145.22,1.508,UP
2021-10-19,20,0.1282,0.6199,0.252,145.22,145.71,0.3361,UP
2021-10-20,20,0.1804,0.556,0.2635,145.71,145.92,0.1474,UP
2021-10-21,17,0.0325,0.6508,0.3167,145.92,145.15,-0.5285,DOWN
2021-10-22,21,0.1949,0.5721,0.233,145.15,145.1,-0.0336,DOWN
2021-10-25,8,0.2402,0.7021,0.0577,145.1,145.77,0.4575,UP
2021-10-26,28,0.2153,0.6247,0.16,145.77,145.31,-0.3148,DOWN
2021-10-27,31,0.1052,0.5942,0.3006,145.31,148.94,2.4992,UP
2021-10-28,41,0.3088,0.4553,0.2359,148.94,146.24,-1.8156,DOWN
2021-10-29,31,0.2692,0.4456,0.2852,146.24,145.42,-0.5608,DOWN
2021-11-01,14,0.2355,0.5599,0.2046,145.42,146.45,0.7116,UP
2021-11-02,27,0.1645,0.6421,0.1934,146.45,147.89,0.9798,UP
2021-11-03,15,0.1752,0.7069,0.1179,147.89,147.37,-0.3498,DOWN
2021-11-04,12,0.172,0.6084,0.2196,147.37,147.9,0.3582,UP
2021-11-05,20,0.1036,0.7354,0.161,147.9,147.08,-0.5553,DOWN
2021-11-08,5,0.1639,0.7426,0.0935,147.08,147.44,0.2459,UP
2021-11-09,14,0.1556,0.5483,0.2961,147.44,144.61,-1.9163,DOWN
2021-11-10,14,0.0205,0.7462,0.2333,144.61,144.56,-0.0338,DOWN
2021-11-11,17,0.2678,0.5583,0.1739,144.56,146.64,1.4337,UP
2021-11-12,17,0.1725,0.6265,0.201,146.64,146.65,0.0067,UP
